,prefix,total_tokens,total_sequences,min_tokens,max_tokens,language,name,subset,ocr,category,M docs,B words,B chars,#words/doc,#chars/word,B tokens,#tokens/words,#chars/tokens,num_epochs,count,reweighted_count,ratio,new_ratio
50,/lustre/fsn1/projects/rech/qgz/commun/preprocessed_data/Lucie/lucie_tokens_65k_splitted/length-4096-inf/OpenData--kali_opendata_text_document,34202483,4175,4098,65182,fr,OpenData,,false,legi_written,1.169,0.755,4.638,646,6.1,1.209,1.6,3.84,2.0,34202483,68404966.0,7.457858390492778e-05,8.504283076261448e-05
53,/lustre/fsn1/projects/rech/qgz/commun/preprocessed_data/Lucie/lucie_tokens_65k_splitted/length-4096-inf/OtherFr--LEGI_text_document,30002009,2644,4097,391043,fr,OtherFr,LEGI,false,legi_written,0.621,0.088,0.563,141,6.4,0.145,1.65,3.88,2.0,30002009,60004018.0,6.54194417850569e-05,7.459855396830213e-05
48,/lustre/fsn1/projects/rech/qgz/commun/preprocessed_data/Lucie/lucie_tokens_65k_splitted/length-4096-inf/OpenData--dole_opendata_text_document,19015273,857,4120,185218,fr,OpenData,,false,legi_written,1.169,0.755,4.638,646,6.1,1.209,1.6,3.84,2.0,19015273,38030546.0,4.1462841540060344e-05,4.728056274873121e-05
2,/lustre/fsn1/projects/rech/qgz/commun/preprocessed_data/Lucie/lucie_tokens_65k_splitted/length-4096-inf/Claire--en--BNC_text_document,16497992,707,4132,237233,en,Claire.en,,false,dialogue,0.949,0.818,4.709,861,5.8,1.161,1.42,4.06,2.0,16497992,32995984.0,3.59739051879604e-05,4.102146448194909e-05
94,/lustre/fsn1/projects/rech/qgz/commun/preprocessed_data/Lucie/lucie_tokens_65k_splitted/length-4096-inf/TheStack--racket_text_document,11671163,708,4100,930383,code,TheStack,racket,false,programming,0.004,0.005,0.038,1141,7.9,0.015,3.18,2.48,2.0,11671163,23342326.0,2.544899471373434e-05,2.9019786072604376e-05
11,/lustre/fsn1/projects/rech/qgz/commun/preprocessed_data/Lucie/lucie_tokens_65k_splitted/length-4096-inf/Claire--fr--ESLO_text_document,8518365,424,4124,68492,fr,Claire.fr,,false,dialogue,0.039,0.209,1.314,5321,6.3,0.31,1.48,4.23,2.0,8518365,17036730.0,1.8574312247602027e-05,2.1180505317967073e-05
104,/lustre/fsn1/projects/rech/qgz/commun/preprocessed_data/Lucie/lucie_tokens_65k_splitted/length-4096-inf/Wikiother--fr--wiktionary_text_document,4663064,794,4098,28119,fr,Wikiother.fr,,false,wiki,0.836,0.576,3.427,690,5.9,0.912,1.58,3.76,3.0,4663064,13989192.0,1.0167820557883127e-05,1.7391726907103795e-05
20,/lustre/fsn1/projects/rech/qgz/commun/preprocessed_data/Lucie/lucie_tokens_65k_splitted/length-4096-inf/Claire--fr--Theatre_text_document,3670438,479,4097,45277,fr,Claire.fr,,false,dialogue,0.039,0.209,1.314,5321,6.3,0.31,1.48,4.23,2.0,3670438,7340876.0,8.003397541366668e-06,9.126367745250225e-06
54,/lustre/fsn1/projects/rech/qgz/commun/preprocessed_data/Lucie/lucie_tokens_65k_splitted/length-4096-inf/OtherFr--amendements_parlement_text_document,2403588,308,4099,36121,fr,OtherFr,amendements_parlement,false,legi_written,0.673,0.045,0.274,67,6.1,0.074,1.63,3.71,2.0,2403588,4807176.0,5.241028533831229e-06,5.976406084524653e-06
56,/lustre/fsn1/projects/rech/qgz/commun/preprocessed_data/Lucie/lucie_tokens_65k_splitted/length-4096-inf/OtherFr--questions_ecrites_parlement_text_document,1955697,237,4117,25023,fr,OtherFr,questions_ecrites_parlement,false,legi_written,0.189,0.108,0.705,572,6.5,0.156,1.44,4.52,2.0,1955697,3911394.0,4.2644012952836065e-06,4.86274663140547e-06
17,/lustre/fsn1/projects/rech/qgz/commun/preprocessed_data/Lucie/lucie_tokens_65k_splitted/length-4096-inf/Claire--fr--SUMM_text_document,1804403,261,4117,10804,fr,Claire.fr,,false,dialogue,0.039,0.209,1.314,5321,6.3,0.31,1.48,4.23,2.0,1804403,3608806.0,3.934504419863417e-06,4.486561369142522e-06
4,/lustre/fsn1/projects/rech/qgz/commun/preprocessed_data/Lucie/lucie_tokens_65k_splitted/length-4096-inf/Claire--en--ICSI_text_document,1801604,74,9522,52892,en,Claire.en,,false,dialogue,0.949,0.818,4.709,861,5.8,1.161,1.42,4.06,2.0,1801604,3603208.0,3.92840119465752e-06,4.479601790117089e-06
1,/lustre/fsn1/projects/rech/qgz/commun/preprocessed_data/Lucie/lucie_tokens_65k_splitted/length-4096-inf/Claire--en--AMI_text_document,1651017,133,4175,28536,en,Claire.en,,false,dialogue,0.949,0.818,4.709,861,5.8,1.161,1.42,4.06,2.0,1651017,3302034.0,3.600045934178584e-06,4.105174449387182e-06
15,/lustre/fsn1/projects/rech/qgz/commun/preprocessed_data/Lucie/lucie_tokens_65k_splitted/length-4096-inf/Claire--fr--ORFEO_text_document,1638117,168,4122,62064,fr,Claire.fr,,false,dialogue,0.039,0.209,1.314,5321,6.3,0.31,1.48,4.23,2.0,1638117,3276234.0,3.5719174578813058e-06,4.073099219152064e-06
8,/lustre/fsn1/projects/rech/qgz/commun/preprocessed_data/Lucie/lucie_tokens_65k_splitted/length-4096-inf/Claire--fr--CFPP_text_document,1133429,40,5063,67073,fr,Claire.fr,,false,dialogue,0.039,0.209,1.314,5321,6.3,0.31,1.48,4.23,2.0,1133429,2266858.0,2.4714442450502316e-06,2.8182167542759794e-06
3,/lustre/fsn1/projects/rech/qgz/commun/preprocessed_data/Lucie/lucie_tokens_65k_splitted/length-4096-inf/Claire--en--DialogStudio_text_document,1054023,143,4131,30351,en,Claire.en,,false,dialogue,0.949,0.818,4.709,861,5.8,1.161,1.42,4.06,2.0,1054023,2108046.0,2.2982993001772324e-06,2.6207775502411097e-06
51,/lustre/fsn1/projects/rech/qgz/commun/preprocessed_data/Lucie/lucie_tokens_65k_splitted/length-4096-inf/OpenData--sarde_opendata_text_document,1049597,180,4104,13176,fr,OpenData,,false,legi_written,1.169,0.755,4.638,646,6.1,1.209,1.6,3.84,2.0,1049597,2099194.0,2.2886483981546157e-06,2.609772513882921e-06
19,/lustre/fsn1/projects/rech/qgz/commun/preprocessed_data/Lucie/lucie_tokens_65k_splitted/length-4096-inf/Claire--fr--TCOF_text_document,1021988,138,4100,27043,fr,Claire.fr,,false,dialogue,0.039,0.209,1.314,5321,6.3,0.31,1.48,4.23,2.0,1021988,2043976.0,2.2284469173723243e-06,2.541124061823899e-06
14,/lustre/fsn1/projects/rech/qgz/commun/preprocessed_data/Lucie/lucie_tokens_65k_splitted/length-4096-inf/Claire--fr--OFROM_text_document,898649,118,4130,11894,fr,Claire.fr,,false,dialogue,0.039,0.209,1.314,5321,6.3,0.31,1.48,4.23,2.0,898649,1797298.0,1.9595059764397644e-06,2.2344475639968227e-06
6,/lustre/fsn1/projects/rech/qgz/commun/preprocessed_data/Lucie/lucie_tokens_65k_splitted/length-4096-inf/Claire--en--OANC_text_document,699068,149,4097,9081,en,Claire.en,,false,dialogue,0.949,0.818,4.709,861,5.8,1.161,1.42,4.06,2.0,699068,1398136.0,1.5243191990841733e-06,1.7381989961243276e-06
55,/lustre/fsn1/projects/rech/qgz/commun/preprocessed_data/Lucie/lucie_tokens_65k_splitted/length-4096-inf/OtherFr--interventions_parlement_text_document,454342,90,4097,12662,fr,OtherFr,interventions_parlement,false,legi_spoken,1.832,0.104,0.654,57,6.3,0.157,1.5,4.18,2.0,454342,908684.0,9.906936571983004e-07,1.1296995546886986e-06
0,/lustre/fsn1/projects/rech/qgz/commun/preprocessed_data/Lucie/lucie_tokens_65k_splitted/length-4096-inf/AmericanStories_text_document,593523,122,4101,7713,en,AmericanStories,,true,newspaper,59.42,8.902,50.844,150,5.7,14.313,1.61,3.55,1.5,593523,890284.5,1.294178111425549e-06,1.106824818304549e-06
61,/lustre/fsn1/projects/rech/qgz/commun/preprocessed_data/Lucie/lucie_tokens_65k_splitted/length-4096-inf/Pile--NIH_ExPorter_text_document,343735,57,4101,14665,en,Pile,NIH_ExPorter,false,technical,0.914,0.288,1.979,315,6.9,0.431,1.5,4.59,2.5,343735,859337.5,7.495148682205426e-07,1.068350703960122e-06
12,/lustre/fsn1/projects/rech/qgz/commun/preprocessed_data/Lucie/lucie_tokens_65k_splitted/length-4096-inf/Claire--fr--FREDSum_text_document,369161,61,4318,10330,fr,Claire.fr,,false,dialogue,0.039,0.209,1.314,5321,6.3,0.31,1.48,4.23,2.0,369161,738322.0,8.049563130526823e-07,9.179010906067119e-07
21,/lustre/fsn1/projects/rech/qgz/commun/preprocessed_data/Lucie/lucie_tokens_65k_splitted/length-4096-inf/CroissantAligned--train-augmented_text_document,206854,37,4175,12794,fr-en,CroissantAligned,,false,aligned,408.029,16.911,107.003,41,6.3,25.351,1.5,4.22,3.0,206854,620562.0,4.5104556868195594e-07,7.714987994250237e-07
10,/lustre/fsn1/projects/rech/qgz/commun/preprocessed_data/Lucie/lucie_tokens_65k_splitted/length-4096-inf/Claire--fr--CLAPI_text_document,302766,14,5888,47001,fr,Claire.fr,,false,dialogue,0.039,0.209,1.314,5321,6.3,0.31,1.48,4.23,2.0,302766,605532.0,6.601818802032403e-07,7.528131129741e-07
16,/lustre/fsn1/projects/rech/qgz/commun/preprocessed_data/Lucie/lucie_tokens_65k_splitted/length-4096-inf/Claire--fr--PFC_text_document,296071,53,4145,9551,fr,Claire.fr,,false,dialogue,0.039,0.209,1.314,5321,6.3,0.31,1.48,4.23,2.0,296071,592142.0,6.455834190551567e-07,7.361663171272691e-07
9,/lustre/fsn1/projects/rech/qgz/commun/preprocessed_data/Lucie/lucie_tokens_65k_splitted/length-4096-inf/Claire--fr--CID_text_document,234622,8,23230,36014,fr,Claire.fr,,false,dialogue,0.039,0.209,1.314,5321,6.3,0.31,1.48,4.23,2.0,234622,469244.0,5.115937492883767e-07,5.833763308700755e-07
13,/lustre/fsn1/projects/rech/qgz/commun/preprocessed_data/Lucie/lucie_tokens_65k_splitted/length-4096-inf/Claire--fr--LINAGORA_text_document,184049,13,4334,32413,fr,Claire.fr,,false,dialogue,0.039,0.209,1.314,5321,6.3,0.31,1.48,4.23,2.0,184049,368098.0,4.013192196928525e-07,4.5762899608862994e-07
43,/lustre/fsn1/projects/rech/qgz/commun/preprocessed_data/Lucie/lucie_tokens_65k_splitted/length-4096-inf/MathPile--proofwiki_text_document,55790,11,4107,8372,en,MathPile,,false,math,0.737,3.408,27.29,4626,8.0,9.637,2.83,2.83,3.0,55790,167370.0,1.2165020873063283e-07,2.0807873195549554e-07
70,/lustre/fsn1/projects/rech/qgz/commun/preprocessed_data/Lucie/lucie_tokens_65k_splitted/length-4096-inf/Stac_text_document,29869,5,4559,8116,en,Stac,,false,dialogue,0.0,0.0,0.0,1176,6.2,0.0,2.28,2.71,2.0,29869,59738.0,6.512941538941158e-08,7.426783348005851e-08
