,prefix,total_tokens,total_sequences,min_tokens,max_tokens,language,name,subset,ocr,category,M docs,B words,B chars,#words/doc,#chars/word,B tokens,#tokens/words,#chars/tokens,num_epochs,count,reweighted_count,ratio,new_ratio
7,/lustre/fsn1/projects/rech/fwx/commun/preprocessed_data/Lucie/lucie_tokens_65k_splitted/length-0-4096/Claire--en--OANC_text_document,7311527,3384,230,4094,en,Claire.en,,false,dialogue,0.949,0.818,4.709,861,5.8,1.161,1.42,4.06,2.0,7311527,14623054.0,2.274335071244101e-05,2.6620523847883917e-05
52,/lustre/fsn1/projects/rech/fwx/commun/preprocessed_data/Lucie/lucie_tokens_65k_splitted/length-0-4096/MathPile--textbooks_text_document,4513242,1752,255,4095,en,MathPile,,false,math,0.737,3.408,27.29,4626,8.0,9.637,2.83,2.83,3.0,4513242,13539726.0,1.4038961444868999e-05,2.4648380487196032e-05
43,/lustre/fsn1/projects/rech/fwx/commun/preprocessed_data/Lucie/lucie_tokens_65k_splitted/length-0-4096/Gutenberg--en.70_text_document,3587144,2665,3,4090,en,Gutenberg.en,,false,book,0.056,3.544,20.579,62936,5.8,5.516,1.56,3.73,3.0,3587144,10761432.0,1.115822646186337e-05,1.9590637988027747e-05
101,/lustre/fsn1/projects/rech/fwx/commun/preprocessed_data/Lucie/lucie_tokens_65k_splitted/length-0-4096/TheStack--racket_text_document,3580221,3493,5,4096,code,TheStack,racket,false,programming,0.004,0.005,0.038,1141,7.9,0.015,3.18,2.48,2.0,3580221,7160442.0,1.1136691669338877e-05,1.303521938867145e-05
72,/lustre/fsn1/projects/rech/fwx/commun/preprocessed_data/Lucie/lucie_tokens_65k_splitted/length-0-4096/Pile--Ubuntu_IRC_text_document,2727683,2967,23,4090,en,Pile,Ubuntu_IRC,false,forum,0.01,0.867,5.61,83577,6.5,2.159,2.49,2.6,2.5,2727683,6819207.5,8.484773577580064e-06,1.2414019388659774e-05
55,/lustre/fsn1/projects/rech/fwx/commun/preprocessed_data/Lucie/lucie_tokens_65k_splitted/length-0-4096/OpenData--dole_opendata_text_document,2527389,3263,9,4078,fr,OpenData,,false,legi_written,1.169,0.755,4.638,646,6.1,1.209,1.6,3.84,2.0,2527389,5054778.0,7.861735915598147e-06,9.20196549193889e-06
3,/lustre/fsn1/projects/rech/fwx/commun/preprocessed_data/Lucie/lucie_tokens_65k_splitted/length-0-4096/Claire--en--DailyDialog_text_document,2311197,13118,20,1046,en,Claire.en,,false,dialogue,0.949,0.818,4.709,861,5.8,1.161,1.42,4.06,2.0,2311197,4622394.0,7.1892456851409464e-06,8.414832476944661e-06
27,/lustre/fsn1/projects/rech/fwx/commun/preprocessed_data/Lucie/lucie_tokens_65k_splitted/length-0-4096/Europarl--en_text_document,1906716,8461,5,4096,en,Europarl.en,,false,legi_dialogue,0.011,0.056,0.339,5071,6.0,0.069,1.22,4.92,2.0,1906716,3813432.0,5.931060734238235e-06,6.942158423150435e-06
29,/lustre/fsn1/projects/rech/fwx/commun/preprocessed_data/Lucie/lucie_tokens_65k_splitted/length-0-4096/Europarl--fr_text_document,1337554,7924,4,4096,fr,Europarl.fr,,false,legi_dialogue,0.01,0.053,0.339,5129,6.4,0.072,1.36,4.73,2.0,1337554,2675108.0,4.160616478449484e-06,4.86989764994816e-06
28,/lustre/fsn1/projects/rech/fwx/commun/preprocessed_data/Lucie/lucie_tokens_65k_splitted/length-0-4096/Europarl--es_text_document,1302326,7908,6,4094,es,Europarl.es,,false,legi_dialogue,0.01,0.052,0.325,5086,6.2,0.073,1.4,4.43,2.0,1302326,2604652.0,4.051035708399962e-06,4.741636096087626e-06
26,/lustre/fsn1/projects/rech/fwx/commun/preprocessed_data/Lucie/lucie_tokens_65k_splitted/length-0-4096/Europarl--de_text_document,1190333,7874,6,4095,de,Europarl.de,,false,legi_dialogue,0.01,0.045,0.327,4444,7.2,0.073,1.63,4.46,2.0,1190333,2380666.0,3.702668523769665e-06,4.333881009182241e-06
17,/lustre/fsn1/projects/rech/fwx/commun/preprocessed_data/Lucie/lucie_tokens_65k_splitted/length-0-4096/Claire--fr--PFC_text_document,622516,266,368,4085,fr,Claire.fr,,false,dialogue,0.039,0.209,1.314,5321,6.3,0.31,1.48,4.23,2.0,622516,1245032.0,1.9364080461039025e-06,2.2665172437562363e-06
15,/lustre/fsn1/projects/rech/fwx/commun/preprocessed_data/Lucie/lucie_tokens_65k_splitted/length-0-4096/Claire--fr--ORFEO_text_document,552582,272,132,4093,fr,Claire.fr,,false,dialogue,0.039,0.209,1.314,5321,6.3,0.31,1.48,4.23,2.0,552582,1105164.0,1.7188702474027764e-06,2.011894684778076e-06
2,/lustre/fsn1/projects/rech/fwx/commun/preprocessed_data/Lucie/lucie_tokens_65k_splitted/length-0-4096/Claire--en--BNC_text_document,356583,201,84,4084,en,Claire.en,,false,dialogue,0.949,0.818,4.709,861,5.8,1.161,1.42,4.06,2.0,356583,713166.0,1.1091926798730762e-06,1.2982823225914354e-06
11,/lustre/fsn1/projects/rech/fwx/commun/preprocessed_data/Lucie/lucie_tokens_65k_splitted/length-0-4096/Claire--fr--ESLO_text_document,317477,229,206,3839,fr,Claire.fr,,false,dialogue,0.039,0.209,1.314,5321,6.3,0.31,1.48,4.23,2.0,317477,634954.0,9.875489421202486e-07,1.155901366384155e-06
21,/lustre/fsn1/projects/rech/fwx/commun/preprocessed_data/Lucie/lucie_tokens_65k_splitted/length-0-4096/Claire--fr--TCOF_text_document,287857,99,981,4096,fr,Claire.fr,,false,dialogue,0.039,0.209,1.314,5321,6.3,0.31,1.48,4.23,2.0,287857,575714.0,8.954125049433767e-07,1.04805796836698e-06
12,/lustre/fsn1/projects/rech/fwx/commun/preprocessed_data/Lucie/lucie_tokens_65k_splitted/length-0-4096/Claire--fr--FREDSum_text_document,207560,83,943,4074,fr,Claire.fr,,false,dialogue,0.039,0.209,1.314,5321,6.3,0.31,1.48,4.23,2.0,207560,415120.0,6.456393956931645e-07,7.557047836747078e-07
108,/lustre/fsn1/projects/rech/fwx/commun/preprocessed_data/Lucie/lucie_tokens_65k_splitted/length-0-4096/Theses_text_document,151490,46,2459,4082,fr,Theses,,true,technical,0.102,7.547,47.758,73690,6.3,14.06,1.86,3.4,2.0,151490,302980.0,4.712271731237112e-07,5.51559634220859e-07
95,/lustre/fsn1/projects/rech/fwx/commun/preprocessed_data/Lucie/lucie_tokens_65k_splitted/length-0-4096/TheStack--matlab_text_document,106719,124,9,3858,code,TheStack,matlab,false,programming,0.001,0.009,0.037,8940,4.3,0.043,4.94,0.87,2.0,106719,213438.0,3.3196179740305853e-07,3.885529909856482e-07
45,/lustre/fsn1/projects/rech/fwx/commun/preprocessed_data/Lucie/lucie_tokens_65k_splitted/length-0-4096/Gutenberg--fr.80_text_document,97010,55,12,3828,fr,Gutenberg.fr,,false,book,0.003,0.227,1.392,65807,6.1,0.383,1.69,3.64,2.0,97010,194020.0,3.0176082952492724e-07,3.532035125471353e-07
8,/lustre/fsn1/projects/rech/fwx/commun/preprocessed_data/Lucie/lucie_tokens_65k_splitted/length-0-4096/Claire--fr--ACSYNT_text_document,96014,144,227,1958,fr,Claire.fr,,false,dialogue,0.039,0.209,1.314,5321,6.3,0.31,1.48,4.23,2.0,96014,192028.0,2.9866265628292304e-07,3.495771781641135e-07
14,/lustre/fsn1/projects/rech/fwx/commun/preprocessed_data/Lucie/lucie_tokens_65k_splitted/length-0-4096/Claire--fr--OFROM_text_document,95556,33,719,4070,fr,Claire.fr,,false,dialogue,0.039,0.209,1.314,5321,6.3,0.31,1.48,4.23,2.0,95556,191112.0,2.972379942901139e-07,3.4790964689159946e-07
77,/lustre/fsn1/projects/rech/fwx/commun/preprocessed_data/Lucie/lucie_tokens_65k_splitted/length-0-4096/Stac_text_document,90833,40,79,4006,en,Stac,,false,dialogue,0.0,0.0,0.0,1176,6.2,0.0,2.28,2.71,2.0,90833,181666.0,2.825465563162325e-07,3.307136857560452e-07
42,/lustre/fsn1/projects/rech/fwx/commun/preprocessed_data/Lucie/lucie_tokens_65k_splitted/length-0-4096/Gutenberg--de.70_text_document,56632,49,8,3838,de,Gutenberg.de,,false,book,0.002,0.099,0.654,52404,6.6,0.193,1.96,3.38,3.0,56632,169896.0,1.7616038859556415e-07,3.0928700117363213e-07
20,/lustre/fsn1/projects/rech/fwx/commun/preprocessed_data/Lucie/lucie_tokens_65k_splitted/length-0-4096/Claire--fr--SUMM_text_document,68440,22,802,4031,fr,Claire.fr,,false,dialogue,0.039,0.209,1.314,5321,6.3,0.31,1.48,4.23,2.0,68440,136880.0,2.1289053883811998e-07,2.491830574036279e-07
16,/lustre/fsn1/projects/rech/fwx/commun/preprocessed_data/Lucie/lucie_tokens_65k_splitted/length-0-4096/Claire--fr--OTG_text_document,62138,315,34,1816,fr,Claire.fr,,false,dialogue,0.039,0.209,1.314,5321,6.3,0.31,1.48,4.23,2.0,62138,124276.0,1.932874386663223e-07,2.2623811836567256e-07
19,/lustre/fsn1/projects/rech/fwx/commun/preprocessed_data/Lucie/lucie_tokens_65k_splitted/length-0-4096/Claire--fr--Rhapsodie_text_document,47296,41,70,3221,fr,Claire.fr,,false,dialogue,0.039,0.209,1.314,5321,6.3,0.31,1.48,4.23,2.0,47296,94592.0,1.47119680375332e-07,1.7219991062188755e-07
18,/lustre/fsn1/projects/rech/fwx/commun/preprocessed_data/Lucie/lucie_tokens_65k_splitted/length-0-4096/Claire--fr--ParisStories_text_document,41704,54,456,1281,fr,Claire.fr,,false,dialogue,0.039,0.209,1.314,5321,6.3,0.31,1.48,4.23,2.0,41704,83408.0,1.2972511735395903e-07,1.518400091461265e-07
1,/lustre/fsn1/projects/rech/fwx/commun/preprocessed_data/Lucie/lucie_tokens_65k_splitted/length-0-4096/Claire--en--AMI_text_document,19210,6,2041,3940,en,Claire.en,,false,dialogue,0.949,0.818,4.709,861,5.8,1.161,1.42,4.06,2.0,19210,38420.0,5.975492768965933e-08,6.994165009824213e-08
44,/lustre/fsn1/projects/rech/fwx/commun/preprocessed_data/Lucie/lucie_tokens_65k_splitted/length-0-4096/Gutenberg--es.70_text_document,11296,7,34,3041,es,Gutenberg.es,,false,book,0.001,0.051,0.303,69661,5.9,0.092,1.8,3.3,3.0,11296,33888.0,3.51375150016862e-08,6.169137528707e-08
23,/lustre/fsn1/projects/rech/fwx/commun/preprocessed_data/Lucie/lucie_tokens_65k_splitted/length-0-4096/Claire--fr--UBS_text_document,16251,41,12,1535,fr,Claire.fr,,false,dialogue,0.039,0.209,1.314,5321,6.3,0.31,1.48,4.23,2.0,16251,32502.0,5.055061581908661e-08,5.9168232990449395e-08
46,/lustre/fsn1/projects/rech/fwx/commun/preprocessed_data/Lucie/lucie_tokens_65k_splitted/length-0-4096/Gutenberg--it.70_text_document,6153,2,2173,3980,it,Gutenberg.it,,false,book,0.001,0.066,0.414,68616,6.3,0.129,1.96,3.21,3.0,6153,18459.0,1.9139618431778964e-08,3.360366785953804e-08
9,/lustre/fsn1/projects/rech/fwx/commun/preprocessed_data/Lucie/lucie_tokens_65k_splitted/length-0-4096/Claire--fr--AssembleeNationale_text_document,8026,5,341,2015,fr,Claire.fr,,false,dialogue,0.039,0.209,1.314,5321,6.3,0.31,1.48,4.23,2.0,8026,16052.0,2.496580164691337e-08,2.922184714672001e-08
13,/lustre/fsn1/projects/rech/fwx/commun/preprocessed_data/Lucie/lucie_tokens_65k_splitted/length-0-4096/Claire--fr--LINAGORA_text_document,4073,1,4073,4073,fr,Claire.fr,,false,dialogue,0.039,0.209,1.314,5321,6.3,0.31,1.48,4.23,2.0,4073,8146.0,1.2669537765746094e-08,1.4829377451855295e-08
5,/lustre/fsn1/projects/rech/fwx/commun/preprocessed_data/Lucie/lucie_tokens_65k_splitted/length-0-4096/Claire--en--ICSI_text_document,3845,1,3845,3845,en,Claire.en,,false,dialogue,0.949,0.818,4.709,861,5.8,1.161,1.42,4.06,2.0,3845,7690.0,1.1960317385046338e-08,1.3999252713573191e-08
10,/lustre/fsn1/projects/rech/fwx/commun/preprocessed_data/Lucie/lucie_tokens_65k_splitted/length-0-4096/Claire--fr--CFPP_text_document,2236,2,809,1427,fr,Claire.fr,,false,dialogue,0.039,0.209,1.314,5321,6.3,0.31,1.48,4.23,2.0,2236,4472.0,6.955336715985334e-09,8.141047871924488e-09
